用户65688	【学习工作赛道】漫旅 Wandr——AI 驱动的个性化旅游路线生成器	https://forum.trae.cn/t/topic/23970
用户65765	【学习工作赛道】MathLens Skill——批量拍照秒转可编辑 LaTeX 的科研公式识别工具	https://forum.trae.cn/t/topic/23969
Applepen	【学习工作赛道】【学习工作赛道】APWH Evidence Chain——AI 驱动的 AP 历史证据链学习平台	https://forum.trae.cn/t/topic/23965
灿	【学习工作赛道】意图识别配置管理平台——让 AI 对话系统的意图管理变得简单、可视化、可迭代	https://forum.trae.cn/t/topic/23967
u1101089422461408	【学习工作赛道】语音笔记整理器——把会议录音一键变成结构化笔记	https://forum.trae.cn/t/topic/23963
用户65255	【硬件交互赛道】碰碰小药箱——用 NFC 唤起全家的 AI 药品管理台	https://forum.trae.cn/t/topic/23966
用户66057	【生活娱乐赛道】AI家庭食谱管家——拍冰箱食材，AI 秒出菜谱	https://forum.trae.cn/t/topic/23964
用户65830	居家智能收纳规划工具——AI一键优化小户型居家收纳	https://forum.trae.cn/t/topic/23962
用户995	【社会服务赛道】情绪出口 Emergency Exit —— 你情绪失控时的一键冷静开关	https://forum.trae.cn/t/topic/23960
用户66018	【生活娱乐赛道】AI 城市漫步规划师——根据心情和天气生成个性化漫步路线	https://forum.trae.cn/t/topic/23961
用户65795	用 AI 把「系鞋带」到「发芽土豆能不能吃」等生活常识，按场景、难度、风险等级结构化汇总，问一句得靠谱答案。	https://forum.trae.cn/t/topic/23959
城南杨工	【生活娱乐赛道】诡秘之主 AI 辅助写作工作流	https://forum.trae.cn/t/topic/23958
用户65836	【学习工作赛道】学搭AI —— 你的全学科自定义学习伙伴	https://forum.trae.cn/t/topic/23954
hugh	【生活娱乐赛道】灵感漂流瓶——一句话丢进去，年底捞出你的灵感年鉴	https://forum.trae.cn/t/topic/23957
用户66039	【学习工作赛道】小学生钟表学习神器 —— 交互式钟表认知与练习系统	https://forum.trae.cn/t/topic/23955
用户65971	【学习工作赛道】AI智能面试官——你的专属面试教练	https://forum.trae.cn/t/topic/23950
用户65937	【生活娱乐赛道】AI短剧梦工厂——一句话生成完整AI短剧，让每个人都能成为短剧创作者	https://forum.trae.cn/t/topic/23952
用户65856	【学习工作赛道】AIGC 创作平台：面向影视创作者的一站式创作工作台	https://forum.trae.cn/t/topic/23946
用户65936	【学习工作赛道】AI Agent ——一个小而美的轻量化的agent	https://forum.trae.cn/t/topic/23944
用户65834	🏥 【社区公益·智慧助老】银发就医通 ——AI老年人智能挂号助手	https://forum.trae.cn/t/topic/23943
用户17261	【学习工作赛道】拼音小乐园——四岁小朋友学习拼音，提供学习乐趣	https://forum.trae.cn/t/topic/23001
用户65736	【学习工作赛道】AI作文私教——拍照上传作文，AI逐句批改+范文对比，家长再也不怕辅导作文了	https://forum.trae.cn/t/topic/23941
Casey-郑	【生活娱乐赛道】美加墨世界杯赛程中心——实时同步竞彩网的世界杯赛事管家	https://forum.trae.cn/t/topic/23940
用户66072	GameHub：一站式智能游戏管理中心	https://forum.trae.cn/t/topic/23939
LaiCxm	【社会服务赛道 + 智慧助老】药明白——AI 老年人用药安全助手	https://forum.trae.cn/t/topic/23938
u3524360249553963	【学习工作赛道】墨境工坊：一款 AI 辅助小说创作的沉浸式写作平台	https://forum.trae.cn/t/topic/23937
用户65492	【社会服务赛道】军工产品信息管理系统—导弹信息管理搜索系统，军人信息综合融合展示系统	https://forum.trae.cn/t/topic/23936
用户65229	上传小说即可生成穿书游戏	https://forum.trae.cn/t/topic/23933
用户65949	【学习工作赛道】基于agent的智答大师-你的专属解题老师	https://forum.trae.cn/t/topic/23932
用户64948	StudyRoom——沉浸式学习空间，把枯燥自习变成美学体验	https://forum.trae.cn/t/topic/23931
用户65886	🎨 【生活娱乐赛道】灵感造物社 — 1句话就能当潮玩设计师	https://forum.trae.cn/t/topic/23930
用户66004	AI随身情绪疗愈小屋——实时解压陪伴小程序	https://forum.trae.cn/t/topic/23929
唱跳的鸡哥	【生活娱乐赛道】博主探店地图——基于实时位置发现身边美食宝藏	https://forum.trae.cn/t/topic/23928
用户65926	【社会服务赛道】停车百晓生-停车场收费及优惠攻略	https://forum.trae.cn/t/topic/23927
用户65854	【社会服务赛道】哲思解忧——用哲学智慧化解生活烦恼	https://forum.trae.cn/t/topic/23926
用户25566	【学习工作赛道】智识库——AI驱动的个人知识管理助手	https://forum.trae.cn/t/topic/23923
用户17400	一款离线、功能丰富的Google Chrome markdown浏览器插件	https://forum.trae.cn/t/topic/23921
用户65815	【学习工作赛道】WordCraft - 个性化智能背单词助手	https://forum.trae.cn/t/topic/23925
用户66041	Cosmic Nexus —— AI驱动一切，即时生成你所需要的功能	https://forum.trae.cn/t/topic/23922
用户64532	 [生活娱乐赛道] 湖心亭看雪	https://forum.trae.cn/t/topic/23920
阿鹏	【硬件交互赛道】智慧槟榔园组态软件 —— 翡翠墨绿 × 香槟金高奢科技风工业管控平台	https://forum.trae.cn/t/topic/23919
用户65907	用心情和天气推荐每一餐	https://forum.trae.cn/t/topic/23917
用户65424	小说工作室(Novel Studio) —— 一款基于本地 Obsidian Vault + Mem0 三层记忆 + 10+ 模型即插即用的 AI 驱动长篇叙事创作操作系统，解决长篇小说创作中"上下文失忆、角色走样、数据被绑架"三大通病	https://forum.trae.cn/t/topic/23916
用户66044	【学习工作赛道】智能学习便签网页	https://forum.trae.cn/t/topic/23915
用户65314	【生活娱乐赛道】Okey 奇旅 · Roguelike 麻将冒险	https://forum.trae.cn/t/topic/23914
用户65901	「智学」—— 粘贴试题文本即可自动解析为结构化题库，支持随机刷题、错题回顾和 AI 解题助手的纯前端学习工具。	https://forum.trae.cn/t/topic/23911
用户65871	【生活娱乐赛道】“透视眼”房产助手——基于政务数据比对的真实楼盘排雷工具	https://forum.trae.cn/t/topic/23913
用户65910	「非遗创新创意开发」-- 《影幕西游 · 三打白骨精》	https://forum.trae.cn/t/topic/23910
用户65343	【学习工作赛道】灵伴成长——AI 软硬件一体，让精灵陪孩子一起学习成长	https://forum.trae.cn/t/topic/23912
Fit_Songsv	【生活娱乐赛道】FitLook — AI 虚拟试衣助手	https://forum.trae.cn/t/topic/23909
用户64814	【生活娱乐赛道】星语 StarWhisper —— 让每一场深夜对话都被温柔记下	https://forum.trae.cn/t/topic/23905
用户65566	【生活娱乐赛道】厨房时钟与计时器——老旧手机改造	https://forum.trae.cn/t/topic/23903
用户65960	银龄守护圈——AI驱动的社区互助养老平台	https://forum.trae.cn/t/topic/23902
用户65909	【学习工作赛道】ZooQuant 量化动物园——人人都能学量化	https://forum.trae.cn/t/topic/23904
知白守黑1024	【学习工作赛道】认知蒸馏器 · DistillMind —— 把海量信息蒸馏成一滴可行动的精华	https://forum.trae.cn/t/topic/23762
用户65425	【学习工作赛道】清道夫 Pro——免费全能电脑清理工具	https://forum.trae.cn/t/topic/23897
用户14468	【学习工作赛道】FocusFlow——活动追踪与智能休息管理的桌面应用	https://forum.trae.cn/t/topic/23896
李三思你三思	【学习工作赛道】AI服装商品数字身份手册 —— 一键生成服装产品的全域营销内容	https://forum.trae.cn/t/topic/23867
用户62850	【学习工作赛道】案例引擎——公司内部三类案例一站式AI提报平台	https://forum.trae.cn/t/topic/23893
用户65804	【社会服务赛道】【社会公益赛道】乡村便民服务平台——让乡村生活更便捷	https://forum.trae.cn/t/topic/23895
用户66007	【学习工作赛道】智评星——AI 驱动的软件实训智能评价系统	https://forum.trae.cn/t/topic/23891
用户65847	【学习工作赛道】AI 会议秘书——自动根据客户提供内容，整理高价值的问题	https://forum.trae.cn/t/topic/23892
用户65459	【学习工作赛道】TechPush（技术前沿推送助手）	https://forum.trae.cn/t/topic/23888
Lanbo	一个本地优先的 AI Team OS，用主控 Agent 调度多个本地编码代理，把 AI 从单轮聊天升级为可规划、可执行、可接管、可审计的工程团队协作系统。	https://forum.trae.cn/t/topic/23890
用户65844	【学习工作赛道】PromoPilot AI——中小商家的 AI 活动页生成平台	https://forum.trae.cn/t/topic/23887
用户65320	【生活娱乐赛道】智享银龄 —— AI智慧养老服务平台	https://forum.trae.cn/t/topic/23889
用户64492	【学习工作赛道】面霸 AI —— AI 驱动的沉浸式视频面试模拟器	https://forum.trae.cn/t/topic/23886
用户61354	「修哪儿」 —— 社区报修进度追踪平台	https://forum.trae.cn/t/topic/23884
用户65476	【生活娱乐赛道】每天穿什么——无脑找到适合自己的ootd	https://forum.trae.cn/t/topic/23878
用户65961	【学习工作赛道】银发学伴——AI语音引导老年人轻松上手智能手机	https://forum.trae.cn/t/topic/23882
theONER	【学习工作赛道】LiteReview：轻量化AI科学文献综述助手	https://forum.trae.cn/t/topic/23879
用户65773	「码径」— AI 算法面试陪练平台	https://forum.trae.cn/t/topic/23880
用户13426	【生活娱乐赛道】上上签桌宠——轻量级决策辅助的桌面陪伴	https://forum.trae.cn/t/topic/23875
用户65946	AI数字资产管家是可跨平台归集数字藏品、游戏道具，依靠AI自动估值分类的数字生活类微信小程序。	https://forum.trae.cn/t/topic/23876
用户65826	【生活娱乐赛道】梗灵召唤 —— AI驱动的网络热梗生活助手	https://forum.trae.cn/t/topic/23874
用户65217	【硬件交互赛道】澜盾——全天候 AI 溺水救援基站	https://forum.trae.cn/t/topic/23877
用户65818	AI 心情旋律工坊 —— 文本一键生成专属情绪音乐	https://forum.trae.cn/t/topic/23872
用户26410	【学习工作赛道】智阅书馆——高校智慧图书馆管理系统	https://forum.trae.cn/t/topic/23871
用户65929	【学习工作赛道】洞见DeepInsight——多智能体交叉验证的AI决策平台	https://forum.trae.cn/t/topic/23870
用户65877	【学习工作赛道】施工资料管理系统——一句话生成五份标准工程文档	https://forum.trae.cn/t/topic/23869
用户55232	【学习工作赛道】榫卯AI 建模大师——3D脚本建模工具	https://forum.trae.cn/t/topic/23865
用户65752	【生活娱乐】花朵的世界——让中小学生探索自己的兴趣并在AI及虚拟环境中实现从启蒙探索到成果	https://forum.trae.cn/t/topic/23864
用户65932	灵曲 AI —— 自然语言驱动的 智能音乐创作平台	https://forum.trae.cn/t/topic/23862
巧克力	【生活娱乐赛道】抉择棱镜：理性消费对照实验 Demo	https://forum.trae.cn/t/topic/23863
用户65487	【学习工作赛道】高频文件夹管理器	https://forum.trae.cn/t/topic/23857
用户64558	【生活娱乐赛道】辨伪选真——基于多源链接抓取与AI大语言模型分析实现全量评论洞察与智能比价优选	https://forum.trae.cn/t/topic/23854
用户64788	知识断点扫描器——用对话发现你“不知道自己不知道”的东西	https://forum.trae.cn/t/topic/23853
StiLull	【生活娱乐·社会公益赛道】公益谦友会——让爱与温暖在谦友间传递	https://forum.trae.cn/t/topic/23849
用户65881	【生活娱乐】智能桌面助手	https://forum.trae.cn/t/topic/23858
Marky	【学习工作赛道】可视化可交互的AI 学习平台	https://forum.trae.cn/t/topic/23848
用户65589	“社区共享工具地图”是一个连接邻里闲置工具与即时需求的共享平台，让借用人省钱省空间、出借人清闲置赚积分、物业做管家，共同打造低碳互助的熟人社区。	https://forum.trae.cn/t/topic/23846
暗烨精灵	【生活娱乐赛道】拼豆图片生成器——让每一张照片都能变成手作艺术品	https://forum.trae.cn/t/topic/23847
HolyJeff	【生活娱乐赛道】时间管理大师——AI帮助维护你的社会关系	https://forum.trae.cn/t/topic/23840
用户65941	【生活娱乐赛道】时光胶囊——写给未来的信，到期自动开启	https://forum.trae.cn/t/topic/23842
hay	【生活娱乐赛道】啪嗒——一群人的线上拼豆共创社区	https://forum.trae.cn/t/topic/23841
zuowa	【生活娱乐赛道】今天吃什么——办公族的午餐决策神器	https://forum.trae.cn/t/topic/23835
用户65726	【生活娱乐】非遗地图	https://forum.trae.cn/t/topic/23838
litbai	【生活娱乐赛道】虚拟穿衣系统	https://forum.trae.cn/t/topic/23829
蜡笔小小新	【学习工作赛道】CADO的LSP管理软件	https://forum.trae.cn/t/topic/23837
用户65879	【学习工作赛道】实习猎手——AI 一站式实习求职助手	https://forum.trae.cn/t/topic/23836
用户64983	【学习工作赛道】K线故事—— A股新闻梳理系统	https://forum.trae.cn/t/topic/23834
用户65774	【学习工作】AI 全流程自动化开发规划师（AI AutoDev Planner），用于判断ai自动化开发的能力边界	https://forum.trae.cn/t/topic/23833
用户65667	【生活娱乐赛道】情绪织机——把看不见的情绪编织成看得见的温度	https://forum.trae.cn/t/topic/23832
DaNie1	【生活娱乐赛道】出逃指令——给你的周末一个随机出口😍	https://forum.trae.cn/t/topic/23831
用户65749	抢车位复刻 - 重现80、90儿时记忆	https://forum.trae.cn/t/topic/23827
用户43611	【生活娱乐赛道】开封管家——物品保质期智能管理助手	https://forum.trae.cn/t/topic/23826
用户65284	【生活娱乐赛道】孝食记——一份子女写给父母的智能餐桌备忘录	https://forum.trae.cn/t/topic/23830
用户65105	【生活娱乐赛道】青墟灵修志—由AI驱动的沉浸式文字修仙游戏	https://forum.trae.cn/t/topic/23825
林皮皮11	〖生活娱乐赛道〗AI虚拟宠物的养成伙伴——会"长大"、有情绪、能陪聊的智能桌宠	https://forum.trae.cn/t/topic/23823
用户65922	【学习工作赛道】AI 智能文档助手——上传即问答，让知识触手可及	https://forum.trae.cn/t/topic/23820
用户33439	【生活娱乐赛道】记忆相册 —— AI 驱动的家庭回忆聚合工具	https://forum.trae.cn/t/topic/23819
用户65781	【生活娱乐赛道】2048 经典小游戏——在浏览器中随时随地畅玩的数字合成游戏	https://forum.trae.cn/t/topic/23751
用户28528	【健康医疗赛道】血糖波动预测APP——智能守护您的健康	https://forum.trae.cn/t/topic/23822
用户65744	生活娱乐 +中午吃什么啊	https://forum.trae.cn/t/topic/23821
用户35437	【生活娱乐赛道】影迹——基于情绪状态的智能影视推荐小程序	https://forum.trae.cn/t/topic/23818
用户65620	【学习工作赛道】情绪树洞AI——青少年心理健康守护小程序	https://forum.trae.cn/t/topic/23817
用户64236	AI药管家——拍照识药·智能用药守护	https://forum.trae.cn/t/topic/23812
用户65866	【生活娱乐】PEDAL —— 沉浸式汽车速度模拟器	https://forum.trae.cn/t/topic/23815
用户65664	有就医需求但不确定挂什么科室的普通用户	https://forum.trae.cn/t/topic/23813
晴天l	【社会服务赛道】银盾守护-如果骗局越来越聪明，那守护父母的工具也应该更聪明。	https://forum.trae.cn/t/topic/23816
用户65747	【学习工作赛道】校园轻智接龙 —— 师生专用轻量化信息收集小程序	https://forum.trae.cn/t/topic/23811
用户65554	【学习工作赛道】知画学堂——小学课内知识点动画可视化学习网站	https://forum.trae.cn/t/topic/23809
向风而野	【学习工作赛道】股海无涯——炒股实战知识学习闯关游戏	https://forum.trae.cn/t/topic/23807
挂零	【生活娱乐赛道】AI奶奶——“秀荣”AI裁缝手把手指导DIY旧物改造	https://forum.trae.cn/t/topic/23805
KJSone	【学习工作赛道】ReqMind —— 对话式需求分析 Agent，让每个项目从"聊透"开始	https://forum.trae.cn/t/topic/23015
用户64562	【学习工作赛道】AI 知识图谱教程网站 —— 从零到一，交互式学习大模型、RAG、Agent 与提示词工程	https://forum.trae.cn/t/topic/23800
用户65861	【学习工作赛道】自习速占助手	https://forum.trae.cn/t/topic/23804
用户65455	【社会服务赛道】众声——AI 多角色模拟驱动的社区政策预演系统	https://forum.trae.cn/t/topic/23803
追风沐景	【学习工作赛道】JobScope岗位洞察——AI驱动的招聘数据智能分析平台	https://forum.trae.cn/t/topic/23799
镜i	【生活娱乐赛道】你说（USay）—— 所有未说出口的，都值得被听见	https://forum.trae.cn/t/topic/23798
用户65239	【生活娱乐赛道】陪你长大——亲子陪伴成长记录	https://forum.trae.cn/t/topic/23796
用户65753	【生活娱乐赛道】冰箱活化——拍照识图，AI 智能管理储物	https://forum.trae.cn/t/topic/23797
用户65669	【学习工作赛道】知谱——AI 知识图谱学习助手	https://forum.trae.cn/t/topic/23794
用户60544	【生活娱乐赛道】逆居 —— 房东直租租客专属可逆 DIY 居住平台	https://forum.trae.cn/t/topic/23793
用户33514	【学习工作赛道】悦读小将——中小学生课外阅读辅助工具(AI点评和思考评分互动)	https://forum.trae.cn/t/topic/23790
用户65793	【生活娱乐赛道】OC Garden（OC花园）——你的OC宇宙档案馆	https://forum.trae.cn/t/topic/23792
用户65884	【硬件交互赛道】多品牌切片参数移植工具——一键同步打印参数，告别多设备切换烦恼	https://forum.trae.cn/t/topic/23795
用户65553	AI 错题本—拍照自动整理孩子的错题	https://forum.trae.cn/t/topic/23788
怎么那么低调	 【生活娱乐赛道】万境——AI 无限世界观 RPG 引擎	https://forum.trae.cn/t/topic/23789
姜匡	【学习工作赛道】AI 备考教练——让每个备考者都有专属 AI 复习规划师	https://forum.trae.cn/t/topic/23786
风轮	生活娱乐赛道 + 《On My Own（独自坚强）》—— 基于真实逆袭故事的心理成长叙事解谜游戏	https://forum.trae.cn/t/topic/23787
用户64496	AI校园一键通——准大学生的智能入学管家	https://forum.trae.cn/t/topic/23407
用户64755	陪伴型贾维斯——通过软硬件结合交互打造陪伴式桌面机器人	https://forum.trae.cn/t/topic/23785
用户65759	智慧园区监控平台	https://forum.trae.cn/t/topic/23782
用户65868	【生活娱乐赛道】"月伴"——跨平台月经周期记录与伴侣关怀应用	https://forum.trae.cn/t/topic/23784
用户65829	【生活娱乐赛道】AI 心情电台——根据你的心情自动生成专属音乐播放列表和氛围场景	https://forum.trae.cn/t/topic/23781
用户65816	【学习工作赛道】AI知识图谱助手 智能构建个人知识网络	https://forum.trae.cn/t/topic/23778
用户65606	跳过各种软件中的广告	https://forum.trae.cn/t/topic/23779
用户53769	【社会服务赛道】城市流浪动物“出没地图”——记录流浪动物出没地点，方便定点喂养与领养匹配	https://forum.trae.cn/t/topic/23776
AlbertZhang	【学习工作赛道】IdeaPilot 创意控制台：从灵感到 Demo 的 AI 驾驶舱！🚀	https://forum.trae.cn/t/topic/23777
用户65812	「银龄康伴」— 中老年 AI 健康管家	https://forum.trae.cn/t/topic/23775
用户24592	【生活娱乐赛道】视频匹配对话系统	https://forum.trae.cn/t/topic/23774
用户65782	【生活娱乐赛道】智能优惠发现器	https://forum.trae.cn/t/topic/23773
用户65574	【学习工作赛道】AI 备考主治医师 —— 动态出题与薄弱点雷达	https://forum.trae.cn/t/topic/23772
用户64821	【学习工作】【社会公益】墨识——AI古籍活化助手	https://forum.trae.cn/t/topic/23769
营生	【学习工作赛道】智标引擎——数据智能打标签系统	https://forum.trae.cn/t/topic/23652
jingyi0210	流浪后 — 流浪动物救助与领养平台	https://forum.trae.cn/t/topic/23768
用户65791	〖学习工作赛道〗知识胶囊——AI一键把长文章浓缩成3分钟能听完的播客	https://forum.trae.cn/t/topic/23766
用户65007	【社会服务赛道】结婚吧——AI 驱动的灵魂匹配婚恋平台	https://forum.trae.cn/t/topic/23764
用户65825	【学习工作赛道】温故卡片——微信读书笔记智能回顾系统	https://forum.trae.cn/t/topic/23765
用户65124	【生活娱乐赛道】真享评——让年轻人的真实点评不再被广告淹没	https://forum.trae.cn/t/topic/23759
用户65515	HTML制作 代码审核学习网页	https://forum.trae.cn/t/topic/23763
Bobby	【学习工作赛道】AI 智能面试官——在线模拟面试与评估系统	https://forum.trae.cn/t/topic/23760
Noah_07	【生活娱乐赛道】AI 穿搭魔镜——拍照即得专属穿搭方案	https://forum.trae.cn/t/topic/23757
用户65658	【学习工作赛道】竞品截图分析助手——上传截图自动生成游戏产品分析报告1	https://forum.trae.cn/t/topic/23754
用户63582	【学习工作赛道】学习资料转脑图——整理学习资料，形成思维导图	https://forum.trae.cn/t/topic/23753
用户65758	NextPPT - 把 AI 生成的 HTML 演示稿，一键变成可点改、可导出的工业级 PPT	https://forum.trae.cn/t/topic/23758
用户65808	AIvibe前站	https://forum.trae.cn/t/topic/23750
用户63937	【学习工作赛道】AI人生游戏任务化分解——能够自动分解对应的复杂学习工作任务，像玩游戏一样完成任务	https://forum.trae.cn/t/topic/23755
用户65693	【生活娱乐赛道】Moving — 会记住你上次练得怎样的健身工具	https://forum.trae.cn/t/topic/23748
用户65251	【学习工作赛道】FocusOS —— AI 成长导航与执行系统	https://forum.trae.cn/t/topic/23749
用户65433	【学习工作赛道】KayingCodex AI 桌面办公工作台 —— 一站式办公文档智能生成与转换工具	https://forum.trae.cn/t/topic/23740
用户65385	【生活娱乐赛道】选择盲盒 —— 你的生活决策助手。	https://forum.trae.cn/t/topic/23743
用户65617	【社会服务赛道】CAD 图纸识别 — 上传CAD图纸自动化AI评审	https://forum.trae.cn/t/topic/23739
用户65717	【学习工作赛道】中国文化记忆卡片——四合一背词神器攻克CET-6翻译	https://forum.trae.cn/t/topic/23734
用户65687	【社会公益】文旅心声 — 中国各省份旅游口号征集系统	https://forum.trae.cn/t/topic/23735
用户65544	【学习工作赛道】CodeGuard 版本上线决策驾驶舱 —— AI 驱动的代码质量风险评估系统	https://forum.trae.cn/t/topic/23737
用户64725	【生活娱乐/智慧助老赛道】老年AI膳食健康管理系统——守护银发群体饮食健康	https://forum.trae.cn/t/topic/23730
用户65760	【生活娱乐赛道】随缘游——AI 即兴旅行规划助手	https://forum.trae.cn/t/topic/23736
用户54005	【生活娱乐赛道】羊毛管家—AI驱动的优惠券 智能管理助手	https://forum.trae.cn/t/topic/23733
用户65741	【学习工作赛道】一宸英语小课堂——AI 为 6 岁孩子定制的幼小衔接互动英语平台	https://forum.trae.cn/t/topic/23728
用户16172	【生活娱乐赛道】Jima's SamplerHub —— AI 驱动的音乐采样智能管理工作站	https://forum.trae.cn/t/topic/23729
用户65499	【生活娱乐】 + 眉见-AI智能纹眉预览小程序 · 让每一次选择都充满信心	https://forum.trae.cn/t/topic/23722
用户65486	基于 XGBoost-SHAP 可解释 AI 与图神经网络，在航线编排阶段提前预测航班正常率、诊断结构性延误风险，帮助航空公司从"事后归因"走向"事前决策"。	https://forum.trae.cn/t/topic/23725
用户20227	【社会服务赛道】邻里圈——社区互助生态平台	https://forum.trae.cn/t/topic/23726
浮生未歇	【社会服务赛道】乡音守护者——用 AI 为濒危方言建一座「会说话」的博物馆	https://forum.trae.cn/t/topic/23723
用户65472	【社会服务赛道】AI "方言翻译官"——让老人用家乡话顺畅看病	https://forum.trae.cn/t/topic/23720
dreamsheep0324	【生活娱乐赛道】结绳——你的关系管理站	https://forum.trae.cn/t/topic/23719
用户65398	【生活娱乐赛道】停哪儿——真实停车情报共享平台	https://forum.trae.cn/t/topic/23717
春风十里不如李	【社会服务赛道】康复小助理——脑梗中风出院后家庭康复计划生成器	https://forum.trae.cn/t/topic/23716
用户65269	【社会服务赛道】色听——把声音翻译成颜色与震动的听觉感官辅助工具	https://forum.trae.cn/t/topic/23713
eray	【标题】【生活娱乐赛道】云投喂公益小站——远程投喂流浪动物，让爱触手可及	https://forum.trae.cn/t/topic/23714
用户65445	【直播工作赛道】赛事字幕系统——获取裁判机数据并智能分类输出	https://forum.trae.cn/t/topic/23712
用户65661	【学习工作赛道】SciFlow — 科研全流程 Agent 编排器	https://forum.trae.cn/t/topic/23710
用户65524	【生活娱乐赛道】花语时光——在数字世界里种一盆治愈自己的花	https://forum.trae.cn/t/topic/23711
用户65092	【学习工作赛道】AI项目方案架构师——一句话需求生成完整项目启动包	https://forum.trae.cn/t/topic/23709
用户64681	【学习工作赛道】InfoTech EduDesign AI —— 信息科技教学设计助手，自动追踪前沿资讯、智能生成教学方案	https://forum.trae.cn/t/topic/23708
用户44795	用AI高效完成期末周复习	https://forum.trae.cn/t/topic/23705
用户730	【学习工作赛道】灵语星球(LingoLinkPlanet) —— 你的专属沉浸式AI语伴空间	https://forum.trae.cn/t/topic/23706
用户65562	【学习工作赛道】AI 日程——包含个人与多人功能的日常助手，简洁快速实用	https://forum.trae.cn/t/topic/23707
用户65080	【学习工作赛道】AI 日程规划师——十分钟规划，让每一天都是"小陈的一天"	https://forum.trae.cn/t/topic/23702
用户65730	【社会服务赛道】维权导航 AI——普通人维权第一步该找谁，3 分钟告诉你答案	https://forum.trae.cn/t/topic/23700
用户32868	智投罗盘 - ETF智能资产配置工具创意提案1	https://forum.trae.cn/t/topic/23693
用户63580	研途雷达——让AI帮你在投稿前发现论文与数据中的隐藏问题	https://forum.trae.cn/t/topic/23699
用户65684	【学习工作赛道】科研炼金台——把科学变成魔法的论文写作工作流	https://forum.trae.cn/t/topic/23694
用户65576	【学习工作赛道】DesktopXPet — -AI 工作监控桌面宠物	https://forum.trae.cn/t/topic/23692
用户65506	【学习工作赛道】嵌入式动态学习助手	https://forum.trae.cn/t/topic/23688
用户64951	AI诗境·古诗智搜——输入诗名或作者，一键生成完整古诗与作者作品集	https://forum.trae.cn/t/topic/23687
用户65537	XEVEN品牌策展平台——AI驱动的品质生活策展与智能衣橱	https://forum.trae.cn/t/topic/23691
conquerTrae	【学习工作赛道】个人模块化办公 Work OS——一个网站把“记录工作”变成可执行闭环	https://forum.trae.cn/t/topic/23682
用户55849	【学习工作赛道】汉字拼拼乐——AI驱动的儿童汉字游戏化学习系统	https://forum.trae.cn/t/topic/23683
用户65362	根据BMI、静息心率、血压、腰围、心率储备 HRR、基础代谢 BMR、推荐日摄入热量、综合健康评分等计算家人专属的运动计划与饮食计划表	https://forum.trae.cn/t/topic/23686
用户995	【生活娱乐赛道】AI 健康作息管家 Zzz —— 温柔提醒你早睡，让健康变成一种生活方式	https://forum.trae.cn/t/topic/23684
用户65227	【学习工作赛道】PaperPilot——科研工作者的智能文献副驾	https://forum.trae.cn/t/topic/23680
用户64992	典籍侦探局是一款将古籍内容转化为 AI 互动探案体验的网页作品，让用户在找线索、问人物、做推理的过程中轻松理解传统文化。	https://forum.trae.cn/t/topic/23681
用户65078	【学习工作赛道】云枢链——AI驱动的海外贸易云仓物流全流程供应链管理	https://forum.trae.cn/t/topic/23675
用户65714	【硬件交互赛道】LightMate 智能桌面伴侣 —— AI自适应学习台灯	https://forum.trae.cn/t/topic/23670
用户65762	【学习工作赛道】AI智能学习计划助手——个性化学习路径规划	https://forum.trae.cn/t/topic/23673
用户27288	【社会服务赛道】灾害预警与趋势预测平台——智能守护生命安全	https://forum.trae.cn/t/topic/23672
Nut	【学习工作赛道】SimBody——面向超级计算集群的智能工程仿真平台	https://forum.trae.cn/t/topic/23667
用户65689	【学习工作赛道】会议“脑图” ———录音自动生成代办清单	https://forum.trae.cn/t/topic/23671
用户20133	【硬件交互赛道】【社会公益赛道】银发智联ElderGuard — 让AI守护每一位独居长辈	https://forum.trae.cn/t/topic/23663
用户64176	【生活娱乐赛道】妆造拍摄地图——北京妆造约拍的实时价格与风格导航平台 	https://forum.trae.cn/t/topic/23666
用户65654	【社会服务赛道】房产税费速算通——一键估算房屋交易全流程费用	https://forum.trae.cn/t/topic/23665
用户65371	【社会服务赛道】 济南装修通——一站式装修知识与本地建材服务平台	https://forum.trae.cn/t/topic/23660
用户42464	【学习工作赛道】AI 墨客——从网文到视频的创作流水线	https://forum.trae.cn/t/topic/23662
用户65312	针对大众网购服饰买家秀与卖家秀差距大、衣物上身效果未知、退换货耗时费力的痛点，打造一款3D在线智能试衣工具，支持个人身材数据录入、人像与电商商品图合成，快速生成3D试衣影像，解决网购穿搭踩雷难题。	https://forum.trae.cn/t/topic/23661
用户65602	【生活娱乐赛道】 · 心洞 Hearthole——深夜说完就消失，但有人懂你的感受	https://forum.trae.cn/t/topic/23656
用户65637	【学习工作赛道】管家AI	https://forum.trae.cn/t/topic/23658
Jrenc	【硬件交互赛道】词元开物IterxAI —— 一句话生成可打样的硬件	https://forum.trae.cn/t/topic/23655
用户65622	【学习工作赛道】客户数据透视工作台——智能合并多Sheet，一键生成存贷款汇总表	https://forum.trae.cn/t/topic/23648
用户63359	【生活娱乐赛道】Bitwear 智能穿搭——AI 虚拟试衣 + 电子衣橱 + 每日 OOTD 推荐	https://forum.trae.cn/t/topic/23645
用户60312	【生活娱乐】暖言——有温度的AI情感陪伴伴侣	https://forum.trae.cn/t/topic/23644
